symbol,code,date,shareholding,shareholding_percent,close
600801.SH,600801,2021-03-04,"97,768,053",7.17,22.960
600802.SH,600802,2021-03-04,"2,462,959",0.53,7.900
600803.SH,600803,2021-03-04,"98,211,795",7.98,14.820
600804.SH,600804,2021-03-04,"13,034,039",0.90,6.020
600805.SH,600805,2021-03-04,"525,729",0.06,3.990
600807.SH,600807,2021-03-04,"61,033",0.00,3.240
600808.SH,600808,2021-03-04,"151,302,499",2.53,2.950
600809.SH,600809,2021-03-04,"29,418,398",3.39,301.720
600811.SH,600811,2021-03-04,"38,795,915",1.04,3.420
600814.SH,600814,2021-03-04,"626,203",0.08,5.380
600816.SH,600816,2021-03-04,"452,087",0.00,2.380
600818.SH,600818,2021-03-04,"218,722",0.09,7.700
600820.SH,600820,2021-03-04,"51,461,684",1.63,5.300
600823.SH,600823,2021-03-04,"68,912,095",1.83,4.600
600824.SH,600824,2021-03-04,"118,051",0.01,3.530
600825.SH,600825,2021-03-04,"858,826",0.08,4.350
600826.SH,600826,2021-03-04,"3,243,661",0.77,8.260
600827.SH,600827,2021-03-04,"13,323,838",0.83,15.990
600828.SH,600828,2021-03-04,"7,406,780",0.42,3.590
600829.SH,600829,2021-03-04,"77,414",0.01,6.000
600830.SH,600830,2021-03-04,"370,114",0.08,4.750
600831.SH,600831,2021-03-04,"475,501",0.06,5.810
600833.SH,600833,2021-03-04,"23,600",0.01,9.830
600835.SH,600835,2021-03-04,"79,523,615",9.86,19.220
600837.SH,600837,2021-03-04,"140,487,099",1.65,11.970
600838.SH,600838,2021-03-04,"280,770",0.07,6.490
600839.SH,600839,2021-03-04,"1,427,327",0.03,2.660
600845.SH,600845,2021-03-04,"27,715,385",3.30,54.010
600846.SH,600846,2021-03-04,"6,954,222",1.11,9.890
600848.SH,600848,2021-03-04,"15,071,592",1.24,19.460
600850.SH,600850,2021-03-04,"2,248,992",0.52,23.890
600856.SH,600856,2021-03-04,"1,717,956",0.12,1.270
600858.SH,600858,2021-03-04,"92,332",0.01,6.570
600859.SH,600859,2021-03-04,"10,665,438",1.37,29.350
600860.SH,600860,2021-03-04,"493,175",0.15,4.500
600862.SH,600862,2021-03-04,"10,614,613",0.76,27.930
600863.SH,600863,2021-03-04,"35,918,270",0.61,2.390
600864.SH,600864,2021-03-04,"24,347",0.00,6.180
600867.SH,600867,2021-03-04,"118,251,844",5.83,12.220
600869.SH,600869,2021-03-04,"1,045,378",0.04,3.680
600871.SH,600871,2021-03-04,"41,117,569",0.30,2.050
600872.SH,600872,2021-03-04,"99,023,103",12.43,49.470
600873.SH,600873,2021-03-04,"482,275",0.01,6.190
600874.SH,600874,2021-03-04,"8,480,628",0.78,6.240
600875.SH,600875,2021-03-04,"31,236,802",1.56,11.910
600876.SH,600876,2021-03-04,"704,754",0.25,18.350
600879.SH,600879,2021-03-04,"28,448,055",1.04,7.600
600880.SH,600880,2021-03-04,"431,226",0.03,4.000
600881.SH,600881,2021-03-04,"4,318,537",0.13,2.930
600884.SH,600884,2021-03-04,"3,321,010",0.20,15.060
600885.SH,600885,2021-03-04,"137,616,779",18.47,51.140
600886.SH,600886,2021-03-04,"171,429,201",2.46,8.850
600887.SH,600887,2021-03-04,"735,487,425",12.40,41.500
600888.SH,600888,2021-03-04,"659,080",0.07,6.660
600891.SH,600891,2021-03-04,"6,194",0.00,1.190
600893.SH,600893,2021-03-04,"29,721,491",1.40,64.780
600894.SH,600894,2021-03-04,"28,804",0.00,8.510
600895.SH,600895,2021-03-04,"17,549,073",1.13,17.100
600897.SH,600897,2021-03-04,"4,617,634",1.55,17.900
600900.SH,600900,2021-03-04,"1,301,917,717",5.72,20.270
600901.SH,600901,2021-03-04,"373,506",0.01,5.360
600903.SH,600903,2021-03-04,"10,247,854",0.90,9.720
600909.SH,600909,2021-03-04,"37,652,230",1.03,6.740
600917.SH,600917,2021-03-04,"1,170,253",0.07,6.540
600918.SH,600918,2021-03-04,"4,961,959",0.71,13.930
600919.SH,600919,2021-03-04,"322,664,186",2.20,6.000
600926.SH,600926,2021-03-04,"117,822,642",2.33,17.900
600928.SH,600928,2021-03-04,"2,044,546",0.17,5.420
600933.SH,600933,2021-03-04,"3,343,363",0.39,17.020
600956.SH,600956,2021-03-04,"701,460",0.52,7.920
600958.SH,600958,2021-03-04,"124,263,704",2.16,9.550
600959.SH,600959,2021-03-04,"1,850,694",0.04,3.180
600963.SH,600963,2021-03-04,"614,950",0.03,5.280
600965.SH,600965,2021-03-04,"54,816",0.00,5.240
600967.SH,600967,2021-03-04,"16,154,922",0.95,10.760
600968.SH,600968,2021-03-04,"45,718,188",2.45,2.480
600970.SH,600970,2021-03-04,"60,845,745",3.50,10.450
600971.SH,600971,2021-03-04,"33,438,465",2.78,5.510
600973.SH,600973,2021-03-04,"8,333,217",0.66,4.220
600975.SH,600975,2021-03-04,"4,835,811",0.74,7.680
600976.SH,600976,2021-03-04,"71,600",0.04,25.810
600977.SH,600977,2021-03-04,"19,496,530",1.04,13.470
600978.SH,600978,2021-03-04,"3,210,553",0.21,0.520
600979.SH,600979,2021-03-04,"37,062",0.00,3.040
600981.SH,600981,2021-03-04,"4,683",0.00,2.820
600983.SH,600983,2021-03-04,"4,500",0.00,6.620
600984.SH,600984,2021-03-04,"14,761,147",1.71,15.560
600985.SH,600985,2021-03-04,"29,864,855",4.59,11.840
600986.SH,600986,2021-03-04,"757,459",0.05,3.960
600987.SH,600987,2021-03-04,"15,405,637",1.67,5.510
600988.SH,600988,2021-03-04,"30,663,604",1.99,15.230
600989.SH,600989,2021-03-04,"54,001,038",2.70,15.650
600990.SH,600990,2021-03-04,"291,022",0.18,45.920
600993.SH,600993,2021-03-04,"12,181,750",2.83,18.450
600995.SH,600995,2021-03-04,"160,211",0.03,6.850
600996.SH,600996,2021-03-04,"8,029,182",0.76,5.020
600997.SH,600997,2021-03-04,"161,808",0.01,7.730
600998.SH,600998,2021-03-04,"58,865,400",3.14,17.290
600999.SH,600999,2021-03-04,"97,959,722",1.31,21.180
601000.SH,601000,2021-03-04,"144,483,919",2.43,2.440
601001.SH,601001,2021-03-04,"5,257,787",0.31,5.240
601002.SH,601002,2021-03-04,"975,120",0.11,5.220
601003.SH,601003,2021-03-04,"82,159,319",3.20,6.600
601005.SH,601005,2021-03-04,"51,429,454",0.61,1.650
601006.SH,601006,2021-03-04,"540,039,273",3.63,6.670
601009.SH,601009,2021-03-04,"200,222,463",2.36,9.700
601010.SH,601010,2021-03-04,"1,129,119",0.06,2.900
601012.SH,601012,2021-03-04,"328,505,567",8.70,98.100
601015.SH,601015,2021-03-04,"24,621",0.00,8.550
601016.SH,601016,2021-03-04,"36,348,408",0.81,3.790
601018.SH,601018,2021-03-04,"42,495,613",0.32,4.140
601019.SH,601019,2021-03-04,"34,290,653",1.64,5.800
601020.SH,601020,2021-03-04,"4,644",0.00,10.810
601021.SH,601021,2021-03-04,"24,140,209",2.63,64.740
601038.SH,601038,2021-03-04,"3,741,221",0.62,14.930
601058.SH,601058,2021-03-04,"41,541,049",1.62,9.930
601066.SH,601066,2021-03-04,"26,661,087",2.02,36.260
601068.SH,601068,2021-03-04,"14,003,510",4.73,3.560
601069.SH,601069,2021-03-04,"3,905,497",0.61,13.220
601077.SH,601077,2021-03-04,"145,982,707",2.48,4.290
601088.SH,601088,2021-03-04,"126,079,991",0.76,18.100
601098.SH,601098,2021-03-04,"179,289,606",9.98,10.180
601099.SH,601099,2021-03-04,"91,466,057",1.34,3.280
601100.SH,601100,2021-03-04,"147,730,974",11.31,91.400
601101.SH,601101,2021-03-04,"19,771",0.00,3.730
601106.SH,601106,2021-03-04,"880,535",0.01,2.860
601107.SH,601107,2021-03-04,"12,324,494",0.56,3.090
601108.SH,601108,2021-03-04,"43,001,914",1.19,11.480
601111.SH,601111,2021-03-04,"113,774,546",1.14,8.370
601116.SH,601116,2021-03-04,"112,289",0.02,9.640
601117.SH,601117,2021-03-04,"90,588,736",1.83,6.860
601118.SH,601118,2021-03-04,"2,305,303",0.05,5.420
601126.SH,601126,2021-03-04,"617,857",0.07,6.550
601127.SH,601127,2021-03-04,"81,005",0.00,22.370
601128.SH,601128,2021-03-04,"162,298,121",6.23,8.140
601138.SH,601138,2021-03-04,"352,856,232",12.16,13.630
601139.SH,601139,2021-03-04,"43,351,133",1.50,6.830
601155.SH,601155,2021-03-04,"46,734,478",2.07,49.010
601158.SH,601158,2021-03-04,"10,453,136",0.21,5.110
601162.SH,601162,2021-03-04,"59,913,558",1.56,5.190
601163.SH,601163,2021-03-04,"42,402",0.00,18.280
601166.SH,601166,2021-03-04,"623,761,061",3.17,25.300
601168.SH,601168,2021-03-04,"3,252,819",0.13,15.300
601169.SH,601169,2021-03-04,"508,957,924",2.40,4.790
601179.SH,601179,2021-03-04,"3,726,775",0.07,4.290
601186.SH,601186,2021-03-04,"22,617,954",0.19,7.840
601198.SH,601198,2021-03-04,"36,194,621",1.31,11.750
601199.SH,601199,2021-03-04,"251,037",0.02,3.710
601200.SH,601200,2021-03-04,"12,185,804",1.08,12.000
601208.SH,601208,2021-03-04,"112,050",0.01,12.850
601211.SH,601211,2021-03-04,"117,050,192",1.57,16.360
601212.SH,601212,2021-03-04,"29,516",0.00,2.940
601216.SH,601216,2021-03-04,"114,784,910",1.36,6.020
601218.SH,601218,2021-03-04,"677,071",0.06,4.540
601222.SH,601222,2021-03-04,"23,476,118",1.34,7.010
601225.SH,601225,2021-03-04,"350,008,713",3.50,11.590
601226.SH,601226,2021-03-04,"615,374",0.05,3.760
601228.SH,601228,2021-03-04,"349,062",0.00,3.310
601229.SH,601229,2021-03-04,"324,462,658",2.36,8.410
601231.SH,601231,2021-03-04,"81,758,782",3.74,19.220
601233.SH,601233,2021-03-04,"70,332,099",3.07,24.840
601236.SH,601236,2021-03-04,"5,393,442",0.36,14.080
601238.SH,601238,2021-03-04,"15,588,069",0.21,10.520
601258.SH,601258,2021-03-04,"610,332",0.00,1.260
601288.SH,601288,2021-03-04,"1,525,139,698",0.51,3.300
601298.SH,601298,2021-03-04,"7,488,858",0.40,6.710
601311.SH,601311,2021-03-04,"34,022,371",3.03,10.150
601318.SH,601318,2021-03-04,"857,936,119",7.91,86.300
601319.SH,601319,2021-03-04,"49,271,490",0.87,6.140
601326.SH,601326,2021-03-04,"15,475,373",0.32,2.710
601328.SH,601328,2021-03-04,"697,117,680",1.77,4.610
601330.SH,601330,2021-03-04,"1,421,721",0.55,8.510
601333.SH,601333,2021-03-04,"113,923,447",2.01,2.190
601336.SH,601336,2021-03-04,"37,500,747",1.79,55.470
601339.SH,601339,2021-03-04,"13,486,915",0.89,4.590
601360.SH,601360,2021-03-04,"56,991,192",1.17,15.740
601368.SH,601368,2021-03-04,"2,502",0.00,5.080
601369.SH,601369,2021-03-04,"1,955,712",0.11,8.890
601375.SH,601375,2021-03-04,"20,334,339",0.58,4.610
601377.SH,601377,2021-03-04,"118,109,413",1.76,8.340
601388.SH,601388,2021-03-04,380,0.00,3.300
601390.SH,601390,2021-03-04,"309,548,209",1.52,5.820
601398.SH,601398,2021-03-04,"1,129,732,904",0.41,5.450
601456.SH,601456,2021-03-04,"11,812,476",2.48,14.690
601512.SH,601512,2021-03-04,"935,861",0.11,9.420
601515.SH,601515,2021-03-04,"8,029,236",0.60,5.910
601519.SH,601519,2021-03-04,"9,191,317",0.46,8.100
601555.SH,601555,2021-03-04,"45,591,620",1.17,8.510
601566.SH,601566,2021-03-04,200,0.00,10.300
601567.SH,601567,2021-03-04,"9,390,787",0.67,6.530
601577.SH,601577,2021-03-04,"29,934,520",3.00,10.410
601588.SH,601588,2021-03-04,"33,236,951",1.24,2.290
601595.SH,601595,2021-03-04,"11,543",0.00,11.690
601598.SH,601598,2021-03-04,"168,639,086",12.47,4.630
601600.SH,601600,2021-03-04,"322,423,678",2.46,4.340
601601.SH,601601,2021-03-04,"201,151,988",2.93,45.130
601607.SH,601607,2021-03-04,"55,003,289",2.86,19.810
601608.SH,601608,2021-03-04,"2,284,569",0.05,3.640
601611.SH,601611,2021-03-04,"105,967",0.00,7.140
601615.SH,601615,2021-03-04,"123,295,153",12.54,20.400
601618.SH,601618,2021-03-04,"330,309,711",1.85,3.180
601619.SH,601619,2021-03-04,"1,747,488",0.08,3.460
601628.SH,601628,2021-03-04,"50,431,197",0.24,34.140
601633.SH,601633,2021-03-04,"40,881,214",0.67,30.410
601636.SH,601636,2021-03-04,"110,653,955",4.11,13.940
601658.SH,601658,2021-03-04,"196,414,265",1.74,6.110
601666.SH,601666,2021-03-04,"21,089,366",0.90,5.300
601668.SH,601668,2021-03-04,"961,242,664",2.36,5.030
601669.SH,601669,2021-03-04,"187,647,664",1.68,3.900
601678.SH,601678,2021-03-04,"12,879,836",0.78,5.740
601688.SH,601688,2021-03-04,"277,238,221",3.76,16.930
601689.SH,601689,2021-03-04,"30,712,679",2.91,35.440
601696.SH,601696,2021-03-04,"3,649,363",0.25,18.290
601698.SH,601698,2021-03-04,"5,099,650",1.25,16.350
601699.SH,601699,2021-03-04,"68,704,055",2.29,6.040
601700.SH,601700,2021-03-04,"863,017",0.07,4.460
601717.SH,601717,2021-03-04,"72,765,281",4.88,14.250
601718.SH,601718,2021-03-04,"188,531",0.00,2.670
601727.SH,601727,2021-03-04,"106,316,145",0.90,5.430
601766.SH,601766,2021-03-04,"36,649,544",0.15,6.670
601777.SH,601777,2021-03-04,"81,450",0.00,5.740
601778.SH,601778,2021-03-04,"4,562,220",0.76,6.360
601788.SH,601788,2021-03-04,"55,932,700",1.43,15.520
601789.SH,601789,2021-03-04,"5,384,630",0.55,3.920
601798.SH,601798,2021-03-04,"18,042",0.00,6.040
601799.SH,601799,2021-03-04,"19,575,808",7.08,182.790
601800.SH,601800,2021-03-04,"24,976,757",0.21,7.040
601801.SH,601801,2021-03-04,"15,543,759",0.78,4.820
601808.SH,601808,2021-03-04,"8,503,948",0.28,17.050
601811.SH,601811,2021-03-04,"6,177,660",0.78,8.990
601816.SH,601816,2021-03-04,"211,835,130",0.77,5.710
601818.SH,601818,2021-03-04,"774,742,548",1.87,4.150
601827.SH,601827,2021-03-04,"1,276,351",0.33,7.800
601828.SH,601828,2021-03-04,"9,596,586",0.30,9.100
601838.SH,601838,2021-03-04,"94,040,998",2.61,11.260
601857.SH,601857,2021-03-04,"660,168,987",0.40,4.330
601858.SH,601858,2021-03-04,"4,561,102",0.57,10.280
601860.SH,601860,2021-03-04,"9,956,201",0.57,3.940
601865.SH,601865,2021-03-04,"29,534,956",6.59,30.790
601866.SH,601866,2021-03-04,"74,601,692",0.94,2.550
601869.SH,601869,2021-03-04,"3,140,337",2.94,23.880
601872.SH,601872,2021-03-04,"191,487,680",3.41,5.200
601877.SH,601877,2021-03-04,"144,750,540",6.73,34.860
601878.SH,601878,2021-03-04,"36,664,771",1.01,12.550
601880.SH,601880,2021-03-04,"58,832,228",0.33,1.760
601881.SH,601881,2021-03-04,"65,051,144",1.00,10.460
601886.SH,601886,2021-03-04,"670,984",0.05,7.170
601888.SH,601888,2021-03-04,"189,508,861",9.70,309.630
601890.SH,601890,2021-03-04,"18,116",0.00,5.350
601898.SH,601898,2021-03-04,"78,174,340",0.85,5.180
601899.SH,601899,2021-03-04,"602,264,445",3.06,11.450
601901.SH,601901,2021-03-04,"1,479,176,757",17.96,8.470
601908.SH,601908,2021-03-04,"1,209,352",0.06,8.890
601916.SH,601916,2021-03-04,"133,389,263",1.90,4.180
601918.SH,601918,2021-03-04,"146,667",0.00,3.140
601919.SH,601919,2021-03-04,"249,130,899",2.87,10.800
601928.SH,601928,2021-03-04,"2,384,844",0.09,6.460
601929.SH,601929,2021-03-04,"1,386,577",0.04,1.850
601933.SH,601933,2021-03-04,"348,019,811",3.67,7.170
601939.SH,601939,2021-03-04,"552,718,558",5.76,7.450
601949.SH,601949,2021-03-04,"9,877,102",0.54,7.380
601952.SH,601952,2021-03-04,"8,006,091",0.58,11.950
601958.SH,601958,2021-03-04,"54,882,571",1.70,6.240
601963.SH,601963,2021-03-04,"499,737",0.14,13.210
601965.SH,601965,2021-03-04,"11,990",0.00,15.370
601966.SH,601966,2021-03-04,"41,513,898",3.06,43.540
601968.SH,601968,2021-03-04,"32,585",0.00,7.180
601969.SH,601969,2021-03-04,"173,368",0.00,5.880
601985.SH,601985,2021-03-04,"203,207,930",1.30,5.230
601988.SH,601988,2021-03-04,"897,908,996",0.42,3.270
601989.SH,601989,2021-03-04,"267,182,100",1.46,4.180
601990.SH,601990,2021-03-04,"34,838,239",1.69,10.560
601991.SH,601991,2021-03-04,"32,681,316",0.32,2.390
601992.SH,601992,2021-03-04,"116,889,255",1.40,2.910
601995.SH,601995,2021-03-04,"4,649,780",1.78,54.400
601996.SH,601996,2021-03-04,"6,953,256",0.64,3.330
601997.SH,601997,2021-03-04,"30,103,706",0.97,8.300
601998.SH,601998,2021-03-04,"103,466,249",0.30,5.220
603000.SH,603000,2021-03-04,"4,568,100",0.41,17.890
603001.SH,603001,2021-03-04,34,0.00,7.270
603005.SH,603005,2021-03-04,"48,140",0.01,68.560
603007.SH,603007,2021-03-04,"34,018",0.01,5.410
603008.SH,603008,2021-03-04,"5,343,387",1.37,24.400
603012.SH,603012,2021-03-04,"2,251,677",0.35,6.060
603013.SH,603013,2021-03-04,223,0.00,14.300
603018.SH,603018,2021-03-04,"1,185,580",0.21,11.350
603019.SH,603019,2021-03-04,"6,118,501",0.46,29.330
603025.SH,603025,2021-03-04,"662,391",0.07,20.270
603027.SH,603027,2021-03-04,"6,947,961",1.04,36.170
603039.SH,603039,2021-03-04,"1,931,544",0.90,90.990
603043.SH,603043,2021-03-04,"12,058,013",2.98,37.150
603053.SH,603053,2021-03-04,"1,977,227",0.35,10.900
603056.SH,603056,2021-03-04,"24,762,054",2.57,13.500
603060.SH,603060,2021-03-04,"4,010,867",0.93,24.360
603068.SH,603068,2021-03-04,"1,002,891",1.06,63.500
603077.SH,603077,2021-03-04,"163,617,294",1.85,1.650
603080.SH,603080,2021-03-04,"20,598",0.01,10.990
603087.SH,603087,2021-03-04,"606,728",1.07,130.600
603098.SH,603098,2021-03-04,"511,096",0.10,9.560
603103.SH,603103,2021-03-04,"817,506",0.12,14.630
603106.SH,603106,2021-03-04,577,0.00,6.770
603108.SH,603108,2021-03-04,"2,238,146",0.38,10.580
603111.SH,603111,2021-03-04,"1,934",0.00,5.490
603113.SH,603113,2021-03-04,"7,587,510",1.05,22.240
603116.SH,603116,2021-03-04,"47,654",0.00,5.880
603118.SH,603118,2021-03-04,"9,593,454",1.23,9.190
603121.SH,603121,2021-03-04,"1,883,694",1.58,10.010
603126.SH,603126,2021-03-04,"131,838",0.02,8.870
603127.SH,603127,2021-03-04,"7,138,240",3.14,124.900
603128.SH,603128,2021-03-04,"30,321,652",2.31,12.760
603129.SH,603129,2021-03-04,"1,232,586",0.91,147.340
603156.SH,603156,2021-03-04,"484,160",0.03,24.860
603157.SH,603157,2021-03-04,"69,890",0.04,1.760
603160.SH,603160,2021-03-04,"12,183,941",2.68,137.000
603165.SH,603165,2021-03-04,"334,117",0.13,12.860
603167.SH,603167,2021-03-04,"40,197",0.00,8.750
603168.SH,603168,2021-03-04,"161,224",0.04,6.240
603169.SH,603169,2021-03-04,"492,394",0.04,3.860
603180.SH,603180,2021-03-04,"483,979",0.47,56.000
603185.SH,603185,2021-03-04,"4,145,978",5.30,145.760
603188.SH,603188,2021-03-04,"99,172",0.01,5.680
603195.SH,603195,2021-03-04,"4,955,521",6.57,186.000
603197.SH,603197,2021-03-04,"549,088",0.33,25.360
603198.SH,603198,2021-03-04,"10,943,309",1.36,27.960
603208.SH,603208,2021-03-04,"375,469",0.35,113.360
603218.SH,603218,2021-03-04,"18,486,093",2.23,35.890
603220.SH,603220,2021-03-04,"2,054,802",1.10,11.820
603225.SH,603225,2021-03-04,"7,064,825",0.51,18.380
603228.SH,603228,2021-03-04,"3,830,676",0.45,28.710
603233.SH,603233,2021-03-04,"15,383,795",2.34,83.180
603236.SH,603236,2021-03-04,"3,485,527",4.90,239.000
603239.SH,603239,2021-03-04,"72,304",0.02,16.160
603258.SH,603258,2021-03-04,"1,488,592",0.61,29.450
603259.SH,603259,2021-03-04,"142,526,937",10.08,138.480
603260.SH,603260,2021-03-04,"8,101,731",0.86,45.730
603267.SH,603267,2021-03-04,"2,253,933",1.43,122.400
603279.SH,603279,2021-03-04,"3,818,272",2.00,20.180
603283.SH,603283,2021-03-04,"1,512,944",0.86,27.540
603288.SH,603288,2021-03-04,"197,403,306",6.09,164.500
603298.SH,603298,2021-03-04,"16,787,688",1.93,25.030
603300.SH,603300,2021-03-04,70,0.00,7.630
603301.SH,603301,2021-03-04,"511,751",0.47,60.060
603305.SH,603305,2021-03-04,"11,502,856",2.57,34.400
603306.SH,603306,2021-03-04,"121,247",0.03,24.450
603308.SH,603308,2021-03-04,"142,414",0.02,27.540
603317.SH,603317,2021-03-04,"4,424,239",3.53,55.750
603327.SH,603327,2021-03-04,"1,473,445",1.43,18.060
603328.SH,603328,2021-03-04,"9,146,778",0.91,7.090
603332.SH,603332,2021-03-04,367,0.00,21.090
603337.SH,603337,2021-03-04,"3,156,095",0.71,36.000
603338.SH,603338,2021-03-04,"45,266,640",9.32,103.370
603339.SH,603339,2021-03-04,"315,130",0.10,9.540
603345.SH,603345,2021-03-04,"12,247,716",5.26,208.420
603351.SH,603351,2021-03-04,"1,144",0.00,20.040
603355.SH,603355,2021-03-04,"9,516,832",2.37,28.590
603357.SH,603357,2021-03-04,"3,979,867",0.87,8.950
603358.SH,603358,2021-03-04,"6,834",0.00,19.700
603360.SH,603360,2021-03-04,"1,162,093",0.44,15.260
603363.SH,603363,2021-03-04,"5,182,186",0.82,14.110
603367.SH,603367,2021-03-04,"2,086,497",0.46,12.810
603368.SH,603368,2021-03-04,"2,287,465",0.63,21.360
603369.SH,603369,2021-03-04,"46,902,225",3.73,47.680
603379.SH,603379,2021-03-04,"1,436,664",0.74,17.750
603387.SH,603387,2021-03-04,"1,546,422",0.59,32.530
603392.SH,603392,2021-03-04,"887,326",2.03,225.000
603393.SH,603393,2021-03-04,"1,716,520",0.54,20.230
603399.SH,603399,2021-03-04,200,0.00,5.960
603421.SH,603421,2021-03-04,"2,637,446",0.40,8.350
603429.SH,603429,2021-03-04,"1,320,220",0.35,33.870
603444.SH,603444,2021-03-04,"2,981,154",4.14,367.000
603456.SH,603456,2021-03-04,"3,146,011",0.39,35.700
603466.SH,603466,2021-03-04,"7,746,235",2.66,21.400
603486.SH,603486,2021-03-04,"19,884,201",11.06,101.860
603489.SH,603489,2021-03-04,"15,025,338",21.04,208.420
603501.SH,603501,2021-03-04,"49,454,822",6.30,275.980
603505.SH,603505,2021-03-04,"2,466,139",1.03,28.860
603508.SH,603508,2021-03-04,"2,052,553",0.91,23.910
603515.SH,603515,2021-03-04,"38,264,364",5.07,33.600
603517.SH,603517,2021-03-04,"14,617,304",2.40,76.710
603520.SH,603520,2021-03-04,"2,613,078",1.06,63.050
603528.SH,603528,2021-03-04,"1,046",0.00,7.700
603533.SH,603533,2021-03-04,"4,384,359",1.09,36.850
603555.SH,603555,2021-03-04,"39,204",0.00,2.440
603556.SH,603556,2021-03-04,"12,172,755",2.49,13.380
603567.SH,603567,2021-03-04,"11,774",0.00,11.400
603568.SH,603568,2021-03-04,"8,222,144",0.65,21.370
603569.SH,603569,2021-03-04,"73,053",0.01,7.160
603579.SH,603579,2021-03-04,"588,255",0.42,30.220
603583.SH,603583,2021-03-04,"3,814,539",2.58,72.520
603585.SH,603585,2021-03-04,"137,972",0.07,15.200
603587.SH,603587,2021-03-04,"9,420,305",8.26,20.250
603588.SH,603588,2021-03-04,"12,269,172",1.60,17.020
603589.SH,603589,2021-03-04,"29,490,408",4.91,55.510
603590.SH,603590,2021-03-04,"302,211",0.36,35.350
603595.SH,603595,2021-03-04,"39,865",0.02,20.410
603596.SH,603596,2021-03-04,"4,648,087",2.71,32.630
603599.SH,603599,2021-03-04,"9,967,169",2.15,28.600
603600.SH,603600,2021-03-04,"5,635,402",1.86,13.190
603601.SH,603601,2021-03-04,"32,081,819",4.46,11.580
603603.SH,603603,2021-03-04,708,0.00,5.720
603605.SH,603605,2021-03-04,"20,370,892",10.15,174.550
603606.SH,603606,2021-03-04,"27,475,958",4.20,22.400
603609.SH,603609,2021-03-04,"9,848,580",1.08,12.500
603610.SH,603610,2021-03-04,"307,446",0.29,26.500
603612.SH,603612,2021-03-04,"3,406",0.00,17.090
603613.SH,603613,2021-03-04,"1,649,458",1.37,131.210
603616.SH,603616,2021-03-04,86,0.00,6.160
603618.SH,603618,2021-03-04,"3,088",0.00,6.330
603619.SH,603619,2021-03-04,"12,779",0.00,10.340
603626.SH,603626,2021-03-04,"15,619,203",3.23,9.290
603628.SH,603628,2021-03-04,"21,119",0.00,7.830
603638.SH,603638,2021-03-04,"6,007,515",1.07,71.400
603639.SH,603639,2021-03-04,"910,659",0.38,24.650
603650.SH,603650,2021-03-04,"5,433,890",4.13,38.540
603658.SH,603658,2021-03-04,"21,522,547",4.99,112.230
603659.SH,603659,2021-03-04,"15,881,023",3.57,90.330
603660.SH,603660,2021-03-04,"852,457",0.17,7.070
603666.SH,603666,2021-03-04,"532,977",1.34,89.240
603669.SH,603669,2021-03-04,"696,899",0.09,7.720
603678.SH,603678,2021-03-04,"3,268,924",0.71,58.490
603680.SH,603680,2021-03-04,"996,070",0.39,13.620
603681.SH,603681,2021-03-04,"969,399",1.57,21.280
603686.SH,603686,2021-03-04,"6,840,124",1.64,19.290
603687.SH,603687,2021-03-04,"2,015,244",1.42,9.390
603690.SH,603690,2021-03-04,"1,622,988",0.64,35.030
603698.SH,603698,2021-03-04,"367,659",0.06,15.730
603699.SH,603699,2021-03-04,"157,846",0.02,14.430
603707.SH,603707,2021-03-04,"10,896,482",1.16,38.290
603708.SH,603708,2021-03-04,"8,550,062",1.40,24.010
603711.SH,603711,2021-03-04,"612,867",0.15,20.230
603712.SH,603712,2021-03-04,"6,659,176",0.86,37.520
603713.SH,603713,2021-03-04,"7,323,337",10.67,112.180
603719.SH,603719,2021-03-04,"376,549",0.16,56.550
603727.SH,603727,2021-03-04,146,0.00,16.820
603728.SH,603728,2021-03-04,"4,708,345",1.13,14.550
603730.SH,603730,2021-03-04,"4,304,002",0.74,24.280
603733.SH,603733,2021-03-04,"18,474,008",11.84,26.150
603737.SH,603737,2021-03-04,"37,917,865",14.54,183.110
603757.SH,603757,2021-03-04,"19,095",0.01,21.330
603766.SH,603766,2021-03-04,"30,604,001",1.49,3.500
603773.SH,603773,2021-03-04,"29,522",0.04,25.430
603776.SH,603776,2021-03-04,"3,566",0.00,17.730
603777.SH,603777,2021-03-04,55,0.00,10.630
603786.SH,603786,2021-03-04,"11,404,141",28.43,76.000
603798.SH,603798,2021-03-04,"5,469",0.00,9.280
603799.SH,603799,2021-03-04,"41,846,569",3.66,81.370
603801.SH,603801,2021-03-04,"8,040,363",3.69,47.670
603803.SH,603803,2021-03-04,"4,046,547",0.96,9.070
603806.SH,603806,2021-03-04,"19,284,220",2.50,85.380
603808.SH,603808,2021-03-04,"3,878,744",1.16,14.410
603816.SH,603816,2021-03-04,"25,403,101",4.07,74.600
603818.SH,603818,2021-03-04,187,0.00,7.920
603833.SH,603833,2021-03-04,"41,320,323",6.86,148.800
603848.SH,603848,2021-03-04,"12,225",0.00,13.470
603858.SH,603858,2021-03-04,"36,787,962",3.22,23.290
603861.SH,603861,2021-03-04,"1,753",0.00,7.750
603866.SH,603866,2021-03-04,"38,153,174",5.60,49.900
603868.SH,603868,2021-03-04,"1,130,184",0.25,46.970
603871.SH,603871,2021-03-04,"2,191,133",0.99,22.400
603876.SH,603876,2021-03-04,"1,693,239",0.70,12.400
