,name,cname,symbol
10535,iShares Commodity Curve Carry Strategy ETF,iShares Commodity Curve Carry Strategy ETF,CCRV
10536,CCV.L,CCV.L,CCV.L
10537,"Centennial Resource Development, Inc. - Warrants","Centennial Resource Development, Inc. - Warrants",CDEVW
10538,Global X S&P Catholic Values Developed ex-U.S. ETF,Global X S&P Catholic Values Developed ex-U.S. ETF,CEFA
10539,ETRACS Monthly Pay 1.5X Leveraged Closed-End Fund Index ETN,ETRACS Monthly Pay 1.5X Leveraged Closed-End Fund Index ETN,CEFD
10540,CELG.R,CELG.R,CELG.R
10541,Celgene Corp.,Celgene Corp.,CELGZ
10542,Cempra,Cempra,CEMP
10543,CENTRICUS ACQUISITION CORP UNIT,CENTRICUS ACQUISITION CORP UNIT,CENHU
10544,CENTRICUS ACQUISITION CORP C/WT,CENTRICUS ACQUISITION CORP C/WT,CENHW
10545,"Cerecor, Inc.","Cerecor, Inc.",CERCW
10546,Cerecor Inc,Cerecor Inc,CERCZ
10547,CEREVEL THERAPEUTICS HLDGS INC ,CEREVEL THERAPEUTICS HLDGS INC ,CEREW
10548,"Cemtrex, Inc.","Cemtrex, Inc.",CETXW
10549,CF FINANCE ACQUISITION CORP III,CF FINANCE ACQUISITION CORP III,CFACU
10550,CF FINANCE ACQUISITION CORP III,CF FINANCE ACQUISITION CORP III,CFACW
10551,Centrue Financial Corp.,Centrue Financial Corp.,CFCB
10552,CF CORP,CF CORP,CFCOU
10553,CF Corporation - Warrants,CF Corporation - Warrants,CFCOW
10554,CLEARBRIDGE FOCUS VALUE ETF,CLEARBRIDGE FOCUS VALUE ETF,CFCV
10555,Nuveen Diversified Commodity Fund,Nuveen Diversified Commodity Fund,CFD
10556,"GCM Grosvenor, Inc.","GCM Grosvenor, Inc.",CFFAW
10557,CF ACQUISITION CORP VIII UNIT 1,CF ACQUISITION CORP VIII UNIT 1,CFFEU
10558,CF Acquisition Corp. VIII,CF Acquisition Corp. VIII,CFFEW
10559,CF ACQUISITION CORP V C/WTS 25/,CF ACQUISITION CORP V C/WTS 25/,CFFVW
10560,CF Finance Acquisition Corp. II,CF Finance Acquisition Corp. II,CFIIU
10561,CF FINANCE ACQUISITION CORP II ,CF FINANCE ACQUISITION CORP II ,CFIIW
10562,CF ACQUISITION CORP IV UNIT 1 C,CF ACQUISITION CORP IV UNIT 1 C,CFIVU
10563,CF ACQUISITION CORP IV C/WTS 31,CF ACQUISITION CORP IV C/WTS 31,CFIVW
10564,ContraFect Corporation - Warrant,ContraFect Corporation - Warrant,CFRXW
10565,CF ACQUISITION CORP IV UNIT 1 C,CF ACQUISITION CORP IV UNIT 1 C,CFVIU
10566,CF Acquisition Corp. VI,CF Acquisition Corp. VI,CFVIW
10567,Carlyle Finance LLC,Carlyle Finance LLC,CGABL
10568,COGNYTE SOFTWARE LTD,COGNYTE SOFTWARE LTD,CGNTV
10569,Collective Growth Corp.,Collective Growth Corp.,CGROU
10570,Collective Growth Corp.,Collective Growth Corp.,CGROW
10571,Global X China Biotech Innovation ETF,Global X China Biotech Innovation ETF,CHB
10572,Check-Cap Ltd.,Check-Cap Ltd.,CHEKW
10573,CHESAPEAKE ENERGY CORP C/WTS 09,CHESAPEAKE ENERGY CORP C/WTS 09,CHKEL
10574,CHESAPEAKE ENERGY CORP C/WTS 02,CHESAPEAKE ENERGY CORP C/WTS 02,CHKEW
10575,CHESAPEAKE ENERGY CORP C/WTS 09,CHESAPEAKE ENERGY CORP C/WTS 09,CHKEZ
10576,"LANXESS Solutions US, Inc.","LANXESS Solutions US, Inc.",CHMT
10577,"Change Healthcare, Inc.","Change Healthcare, Inc.",CHNGV
10578,iPath Pure Beta Cocoa ETN,iPath Pure Beta Cocoa ETN,CHOC
10579,CIFC LLC,CIFC LLC,CIFC
10580,Arrival Group SA,Arrival Group SA,CIICW
10581,CLA.L,CLA.L,CLA.L
10582,Capitol Acquisition Corp. II - Unit,Capitol Acquisition Corp. II - Unit,CLACU
10583,Capitol Acquisition Corp. II - Warrant,Capitol Acquisition Corp. II - Warrant,CLACW
10584,Direxion Daily Homebuilders &amp; Supplies Bear 3X Shares,Direxion Daily Homebuilders &amp; Supplies Bear 3X Shares,CLAW
10585,China Lending Corporation - Warrant,China Lending Corporation - Warrant,CLDCW
10586,DIREXION DAILY CLOUD COMPUTING ,DIREXION DAILY CLOUD COMPUTING ,CLDL
10587,DIREXION DAILY CLOUD COMPUTING ,DIREXION DAILY CLOUD COMPUTING ,CLDS
10588,CLENE INC C/WTS 07/11/2025 (TO ,CLENE INC C/WTS 07/11/2025 (TO ,CLNNW
10589,CLOVER HEALTH INVESTMENTS CORP ,CLOVER HEALTH INVESTMENTS CORP ,CLOVW
10590,"Cellectar BioSciences, Inc.",Cellectar权证(2019.8),CLRBW
10591,"Cellectar BioSciences, Inc.",Cellectar权证(2021.8),CLRBZ
10592,CLARIM ACQUISITION CORP C/WTS 0,CLARIM ACQUISITION CORP C/WTS 0,CLRMW
10593,"Clever Leaves Holdings, Inc.","Clever Leaves Holdings, Inc.",CLVRW
10594,iShares 10+ Year Credit Bond ETF,iShare 10+信用债券指数基金,CLY
10595,iShares Interest Rate Hedged 10+ Year Credit Bond ETF,iShares Interest Rate Hedged 10+ Year Credit Bond ETF,CLYH
10596,iShares Commodity Optimized Trust,iShares Commodity Optimized Trust,CMDT
10597,CM Finance Inc,CM Finance Inc,CMFNL
10598,CM LIFE SCIENCES II INC UNIT 1 ,CM LIFE SCIENCES II INC UNIT 1 ,CMIIU
10599,"CM Life Sciences II, Inc.","CM Life Sciences II, Inc.",CMIIW
10600,"CM Life Sciences, Inc.","CM Life Sciences, Inc.",CMLFU
10601,CM LIFE SCIENCES INC C/WTS 04/0,CM LIFE SCIENCES INC C/WTS 04/0,CMLFW
10602,"CM Life Sciences III, Inc.","CM Life Sciences III, Inc.",CMLTU
10603,CHEMOMAB THERAPEUTICS LTD SPON ,CHEMOMAB THERAPEUTICS LTD SPON ,CMMB
10604,Cantel Medical Corp,康塔尔医疗,CMN
10605,Compass Pathways Plc,Compass Pathways Plc,CMPS
10606,CMS Energy Corp.,CMS Energy Corp.,CMSD
10607,CM Seven Star Acquisition Corp.,CM Seven Star Acquisition Corp.,CMSSR
10608,CM Seven Star Acquisition Corp.,CM Seven Star Acquisition Corp.,CMSSW
10609,Constellation Alpha Capital Corp.,Constellation Alpha Capital Corp.,CNACR
10610,Constellation Alpha Capital Corp.,Constellation Alpha Capital Corp.,CNACW
10611,IQ Canada Small Cap ETF,IQ Canada Small Cap ETF,CNDA
10612,iShares Edge MSCI Multifactor Consumer Discretionary ETF,iShares Edge MSCI Multifactor Consumer Discretionary ETF,CNDF
10613,"Conifer Holdings, Inc.","Conifer Holdings, Inc.",CNFRL
10614,iShares Edge MSCI Multifactor Consumer Staples ETF,iShares Edge MSCI Multifactor Consumer Staples ETF,CNSF
10615,CommunityOne Bancorp,CommunityOne Bancorp,COB
10616,ProShares USD Covered Bond ETF,ProShares USD Covered Bond ETF,COBO
10617,Coach Inc,蔻驰公司,COH
10618,COLICITY INC UNIT 1 COM &#38; 1,COLICITY INC UNIT 1 COM &#38; 1,COLIU
10619,"Colicity, Inc.","Colicity, Inc.",COLIW
10620,COMSOVEREIGN HOLDING CORP,COMSOVEREIGN HOLDING CORP,COMSW
10621,CONX CORP C/WTS 30/10/2027(TO P,CONX CORP C/WTS 30/10/2027(TO P,CONXW
10622,CORNER GROWTH ACQUISITION CORP ,CORNER GROWTH ACQUISITION CORP ,COOLW
10623,"Cosi, Inc.",克西,COSI
10624,COVA ACQUISITION CORP UNIT 1 CO,COVA ACQUISITION CORP UNIT 1 CO,COVAU
10625,COVA ACQUISITION CORP C/WTS 05/,COVA ACQUISITION CORP C/WTS 05/,COVAW
10626,COPSYNC INC,COPSYNC INC,COYN
10627,"COPsync, Inc","COPsync, Inc",COYNW
10628,Catalyst Partners Acquisition Corp.,Catalyst Partners Acquisition Corp.,CPARU
10629,Invesco China Technology ETF,中国科技指数ETF-Guggenheim,CQQQ
10630,WisdomTree Global Corporate Bond Fund,WisdomTree Global Corporate Bond Fund,CRDT
10631,iShares Broad USD Investment Grade Corporate Bond ETF,iShares Broad USD Investment Grade Corporate Bond ETF,CRED
10632,"Creative Realities, Inc.","Creative Realities, Inc.",CREXW
10633,Crescent Acquisition Corp.,Crescent Acquisition Corp.,CRSAW
10634,"Creatd, Inc.","Creatd, Inc.",CRTDW
10635,CORAZON CAP V838 MONOCEROS CORP,CORAZON CAP V838 MONOCEROS CORP,CRZNU
10636,Corazon Capital V838 Monoceros Corp.,Corazon Capital V838 Monoceros Corp.,CRZNW
10637,"Communications Sales &amp; Leasing, Inc When Issued","Communications Sales &amp; Leasing, Inc When Issued",CSAL
10638,COSAN SA SPON ADS EACH REP 1 OR,COSAN SA SPON ADS EACH REP 1 OR,CSAN
10639,Credit Suisse ommodity Rotation ETN,Credit Suisse ommodity Rotation ETN,CSCR
10640,Cutwater Select Income Fund,Cutwater Select Income Fund,CSI
10641,iShares Short-Term Corporate Bond ETF,iShares Short-Term Corporate Bond ETF,CSJ
10642,Credit Suisse Long/Short Liquid Index ETF,Credit Suisse Long/Short Liquid Index ETF,CSLS
10643,CHICKEN SOUP FOR THE SOUL ENTMT,CHICKEN SOUP FOR THE SOUL ENTMT,CSSEN
10644,ChaSerg Technology Acquisition Corp.,ChaSerg Technology Acquisition Corp.,CTACW
10645,CARNEY TECHNOLOGY ACQ CORP II C,CARNEY TECHNOLOGY ACQ CORP II C,CTAQW
10646,Qwest Corp.,Qwest Corp.,CTDD
10647,GLOBAL X CLEANTECH ETF,GLOBAL X CLEANTECH ETF,CTEC
10648,CTEST.A,CTEST.A,CTEST.A
10649,CTEST.C,CTEST.C,CTEST.C
10650,CTEST.D,CTEST.D,CTEST.D
10651,CTEST.E,CTEST.E,CTEST.E
10652,CTEST.F,CTEST.F,CTEST.F
10653,CTEST.G,CTEST.G,CTEST.G
10654,CTEST.H,CTEST.H,CTEST.H
10655,CTEST.I,CTEST.I,CTEST.I
10656,CTEST.J,CTEST.J,CTEST.J
10657,CTEST.K,CTEST.K,CTEST.K
10658,CTEST.L,CTEST.L,CTEST.L
10659,CTEST.M,CTEST.M,CTEST.M
10660,CTEST.O,CTEST.O,CTEST.O
10661,CTEST.P,CTEST.P,CTEST.P
10662,CTEST.Q,CTEST.Q,CTEST.Q
10663,CTEST.R,CTEST.R,CTEST.R
10664,CTEST.S,CTEST.S,CTEST.S
10665,CTEST.T,CTEST.T,CTEST.T
10666,CTEST.V,CTEST.V,CTEST.V
10667,CTEST.W,CTEST.W,CTEST.W
10668,CTEST.Y,CTEST.Y,CTEST.Y
10669,CTEST.Z,CTEST.Z,CTEST.Z
10670,Nuveen Long Short Commodity Total Return Fund,Nuveen Long Short Commodity Total Return Fund,CTF
10671,iPath Pure Beta Cotton ETN,iPath Pure Beta Cotton ETN,CTNN
10672,CTU.L,CTU.L,CTU.L
10673,CTW.L,CTW.L,CTW.L
10674,CTX.L,CTX.L,CTX.L
10675,"Citius Pharmaceuticals, Inc.","Citius Pharmaceuticals, Inc.",CTXRW
10676,"Customers Bancorp, Inc.","Customers Bancorp, Inc.",CUBB
10677,CUENTAS INC C/WTS (TO PUR COM),CUENTAS INC C/WTS (TO PUR COM),CUENW
10678,iPath Pure Beta Copper ETN,iPath Pure Beta Copper ETN,CUPM
10679,CURIOSITYSTREAM INC C/WTS 14/10,CURIOSITYSTREAM INC C/WTS 14/10,CURIW
10680,CVB.L,CVB.L,CVB.L
10681,"Covetrus, Inc.","Covetrus, Inc.",CVETV
10682,"ConvergeOne Holdings, Inc.","ConvergeOne Holdings, Inc.",CVONW
10683,SPDR Nuveen Barclays Californi,SPDR Nuveen Barclays Californi,CXA
10684,Cynapsus Therapeutics Inc.,Cynapsus Therapeutics Inc.,CYNA
10685,"CryoPort, Inc.","CryoPort, Inc.",CYRXW
10686,CYCLO THERAPEUTICS INC C/WTS 14,CYCLO THERAPEUTICS INC C/WTS 14,CYTHW
10687,VanEck Vectors Digital Transformation ETF,VanEck Vectors Digital Transformation ETF,DAPP
10688,FT CBOE VEST U.S. EQUITY DEEP B,FT CBOE VEST U.S. EQUITY DEEP B,DAPR
10689,VelocityShares Daily 4X Long USD vs. AUD Index ETN,VelocityShares Daily 4X Long USD vs. AUD Index ETN,DAUD
10690,Xtrackers MSCI Asia Pacific ex Japan Hedged Equity ETF,Xtrackers MSCI Asia Pacific ex Japan Hedged Equity ETF,DBAP
10691,Deutsche X-trackers MSCI Australia Hedged Equity ETF,Deutsche X-trackers MSCI Australia Hedged Equity ETF,DBAU
10692,Xtrackers MSCI Brazil Hedged Equity ETF,Xtrackers MSCI Brazil Hedged Equity ETF,DBBR
10693,Delmar Bancorp,Delmar Bancorp,DBCP
10694,ROMAN DBDR TECH ACQUISITION COR,ROMAN DBDR TECH ACQUISITION COR,DBDRW
10695,Deutsche X-trackers MSCI EAFE Small Cap Hedged Equity ETF,Deutsche X-trackers MSCI EAFE Small Cap Hedged Equity ETF,DBES
10696,"Digital Brands Group, Inc.","Digital Brands Group, Inc.",DBGIW
10697,Deutsche X-trackers S&amp;P Hedged Global Infrastructure ETF,Deutsche X-trackers S&amp;P Hedged Global Infrastructure ETF,DBIF
10698,Deutsche X-trackers MSCI Italy Hedged Equity ETF,Deutsche X-trackers MSCI Italy Hedged Equity ETF,DBIT
10699,INNOVATOR DOUBLE STACKER 9 BUFF,INNOVATOR DOUBLE STACKER 9 BUFF,DBJA
10700,Xtrackers MSCI Mexico Hedged Equity ETF,Xtrackers MSCI Mexico Hedged Equity ETF,DBMX
10701,INNOVATOR DOUBLE STACKER 9 BUFF,INNOVATOR DOUBLE STACKER 9 BUFF,DBOC
10702,Deutsche X-trackers Dow Jones Hedged International Real Estate E,Deutsche X-trackers Dow Jones Hedged International Real Estate E,DBRE
10703,Credit Suisse AxelaTrader 3x Inverse Brent Crude Oil ETN,Credit Suisse AxelaTrader 3x Inverse Brent Crude Oil ETN,DBRT
10704,Deutsche X-trackers MSCI Southern Europe Hedged Equity ETF,Deutsche X-trackers MSCI Southern Europe Hedged Equity ETF,DBSE
10705,Deutsche X-trackers MSCI Spain Hedged Equity ETF,Deutsche X-trackers MSCI Spain Hedged Equity ETF,DBSP
10706,Virtus Total Return Fund,Virtus Total Return Fund,DCA
10707,VelocityShares Daily 4X Long USD vs. CHF Index ETN,VelocityShares Daily 4X Long USD vs. CHF Index ETN,DCHF
10708,iPath Seasonal Natural Gas ETN,iPath Seasonal Natural Gas ETN,DCNG
10709,"Bridge Bancorp, Inc.","Bridge Bancorp, Inc.",DCOMP
10710,DECARBONIZATION PLUS ACQUISITIO,DECARBONIZATION PLUS ACQUISITIO,DCRBW
10711,DECARBONIZATION PLUS ACQUISITIO,DECARBONIZATION PLUS ACQUISITIO,DCRCU
10712,Decarbonization Plus Acquisition Corp. III,Decarbonization Plus Acquisition Corp. III,DCRCW
10713,DECARBONIZATION PLUS ACQU CORP ,DECARBONIZATION PLUS ACQU CORP ,DCRNW
10714,DD.W,DD.W,DD.W
10715,FT CBOE VEST U.S. EQUITY DEEP B,FT CBOE VEST U.S. EQUITY DEEP B,DDEC
10716,DD3 Acquisition Corp. SA de CV,DD3 Acquisition Corp. SA de CV,DDMXW
10717,"DraftKings, Inc.","DraftKings, Inc.",DEACW
10718,TRUESHARES STRUCTURED OUTCM DEC,TRUESHARES STRUCTURED OUTCM DEC,DECZ
10719,PowerShares DB Commodity Double Short ETN,PowerShares DB Commodity Double Short ETN,DEE
10720,FIRST TRUST TCW SECURITIZED PLUS ETF,FIRST TRUST TCW SECURITIZED PLUS ETF,DEED
10721,Roundhill Acquirers Deep Value ETF,Roundhill Acquirers Deep Value ETF,DEEP
10722,PROTECTIVE ALLOCATION ETF,PROTECTIVE ALLOCATION ETF,DEFN
10723,Democratic Policies Fund,Democratic Policies Fund,DEMS
10724,VelocityShares Daily 4X Long USD vs. EUR Index ETN,VelocityShares Daily 4X Long USD vs. EUR Index ETN,DEUR
10725,DIMENSIONAL EMERGING CORE EQUIT,DIMENSIONAL EMERGING CORE EQUIT,DFAE
10726,DIMENSIONAL INTERNATIONAL CORE ,DIMENSIONAL INTERNATIONAL CORE ,DFAI
10727,DIMENSIONAL US CORE EQUITY MARK,DIMENSIONAL US CORE EQUITY MARK,DFAU
10728,DFB Healthcare Acquisitions Corp.,DFB Healthcare Acquisitions Corp.,DFBHW
10729,FT CBOE VEST U.S. EQUITY DEEP BUFFER ETF - FEBRUARY,FT CBOE VEST U.S. EQUITY DEEP BUFFER ETF - FEBRUARY,DFEB
10730,Deerfield Healthcare Technology Acquisitions Corp.,Deerfield Healthcare Technology Acquisitions Corp.,DFHTU
10731,Deerfield Healthcare Technology Acquisitions Corp.,Deerfield Healthcare Technology Acquisitions Corp.,DFHTW
10732,TRIMTABS DONOGHUE FORLINES TACT,TRIMTABS DONOGHUE FORLINES TACT,DFHY
10733,TRIMTABS DONOGHUE FORLINES RISK,TRIMTABS DONOGHUE FORLINES RISK,DFNV
10734,DFP HEALTHCARE ACQUISITIONS COR,DFP HEALTHCARE ACQUISITIONS COR,DFPHW
10735,"DuPont Fabros Technology, Inc.","DuPont Fabros Technology, Inc.",DFT
10736,VelocityShares 3x Inverse Natural Gas ETN,VelocityShare三倍做空天然气价格ETN,DGAZ
10737,VelocityShares Daily 4X Long USD vs. GBP Index ETN,VelocityShares Daily 4X Long USD vs. GBP Index ETN,DGBP
10738,DHB Capital Corp.,DHB Capital Corp.,DHBCW
10739,DHC Acquisition Corp.,DHC Acquisition Corp.,DHCAW
10740,Diversified Healthcare Trust,Diversified Healthcare Trust,DHCNI
10741,Ditech Holding Corp.,Ditech Holding Corp.,DHCP
10742,DIAMONDHEAD HOLDINGS CORP C/WTS,DIAMONDHEAD HOLDINGS CORP C/WTS,DHHCW
10743,PIMCO ETF TRUST,PIMCO ETF TRUST,DI
10744,iPath Pure Beta Agriculture ETN,iPath Pure Beta Agriculture ETN,DIRT
10745,Disruptive Acquisition Corp. I,Disruptive Acquisition Corp. I,DISAW
10746,DISH Network Corp.,DISH Network Corp.,DISHV
10747,DIVERSE INCOME TRU,DIVERSE INCOME TRU,DIVI
10748,TRUESHARES LOW VOLATILITY EQUIT,TRUESHARES LOW VOLATILITY EQUIT,DIVZ
10749,FT CBOE VEST U.S. EQUITY DEEP B,FT CBOE VEST U.S. EQUITY DEEP B,DJAN
10750,VelocityShares Daily 4X Long USD vs. JPY Index ETN,VelocityShares Daily 4X Long USD vs. JPY Index ETN,DJPY
10751,FT CBOE VEST U.S. EQUITY DEEP B,FT CBOE VEST U.S. EQUITY DEEP B,DJUL
10752,FT Cboe Vest U.S. Equity Deep Buffer ETF - June,FT Cboe Vest U.S. Equity Deep Buffer ETF - June,DJUN
10753,Data Knights Acquisition Corp.,Data Knights Acquisition Corp.,DKDCU
10754,DKNGW,DKNGW,DKNGW
10755,"DraftKings, Inc.","DraftKings, Inc.",DKNGZ
10756,DKT.L,DKT.L,DKT.L
10757,iPath US Treasury Long Bond Bull ETN,iPath US Treasury Long Bond Bull ETN,DLBL
10758,VelocityShares Short LIBOR ETN,VelocityShares Short LIBOR ETN,DLBR
10759,DEEP LAKE CAPITAL ACQUISITION C,DEEP LAKE CAPITAL ACQUISITION C,DLCAW
10760,"Dolphin Entertainment, Inc.","Dolphin Entertainment, Inc.",DLPNW
10761,FT CBOE VEST U.S. EQUITY DEEP B,FT CBOE VEST U.S. EQUITY DEEP B,DMAR
10762,FT CBOE VEST U.S. EQUITY DEEP B,FT CBOE VEST U.S. EQUITY DEEP B,DMAY
10763,DEMOCRACY INTERNATIONAL FUND,DEMOCRACY INTERNATIONAL FUND,DMCY
10764,Demand Media,Demand Media,DMD
10765,iShares ESG Advanced MSCI EAFE ETF,iShares ESG Advanced MSCI EAFE ETF,DMXF
10766,FT CBOE VEST U.S. EQUITY DEEP B,FT CBOE VEST U.S. EQUITY DEEP B,DOCT
10767,"Draper Oakwood Technology Acquisition, Inc.","Draper Oakwood Technology Acquisition, Inc.",DOTAR
10768,"Draper Oakwood Technology Acquisition, Inc.","Draper Oakwood Technology Acquisition, Inc.",DOTAW
10769,Lordstown Motors Corp.,Lordstown Motors Corp.,DPHCW
10770,DCP Midstream Partners L.P.,DCP Midstream Partners L.P.,DPM
10771,DarioHealth Corp.,DarioHealth Corp.,DRIOW
10772,Highland Funds I Highland HFR Event-Driven ETF,Highland Funds I Highland HFR Event-Driven ETF,DRVN
10773,DUDDELL STREET ACQUISITION CORP,DUDDELL STREET ACQUISITION CORP,DSACU
10774,DUDDELL STREET ACQUISITION CORP,DUDDELL STREET ACQUISITION CORP,DSACW
10775,FT Cboe Vest US Equity Deep Buffer ETF - September,FT Cboe Vest US Equity Deep Buffer ETF - September,DSEP
